"author"
"Kouzou Ohara"
"Masahiro Kimura"
"Diego García-Saiz"
"Marta E. Zorrilla"
"David A. Castañón"
"Kirill Trapeznikov"
"Venkatesh Saligrama"
"Kyung-Ah Sohn"
"Seyoung Kim"
"Ali Jalali"
"Pradeep Ravikumar"
"Sujay Sanghavi"
"Vishvas Vasuki"
"Mehreen Saeed"
"Bing Bai"
"Corinna Cortes"
"David Grangier"
"Jason Weston"
"Mehryar Mohri"
"Ronan Collobert"
"David J. C. MacKay"
"Iain Murray 0001"
"Ryan Prescott Adams"
"Adrian Johnston"
"Liam P. Maguire"
"Michael McCann"
"Yuhua Li 0001"
"Aurélien Garivier"
"Emilie Kaufmann"
"Olivier Cappé"
"Frank D. Wood"
"Makoto Yamada"
"Masashi Sugiyama"
"Liu Yang 0001"
"Steve Hanneke"
"Cun-Hui Zhang"
"Ping Li 0001"
"Christopher R. Dance"
"Onno Zoeter"
"Christopher D. Manning"
"Daniel A. McFarland"
"Ramesh Nallapati"
"Edoardo M. Airoldi"
"Hossein Azari Soufiani"
"Leo Zhu"
"Li Wan"
"Rob Fergus"
"Benjamin Taskar"
"David J. Weiss"
"Alexandru Niculescu-Mizil"
"Claudia Perlich"
"Dong Wang"
"Grzegorz Swirszcz"
"Jianying Hu"
"Jing Xiao"
"Moninder Singh"
"Prem Melville"
"Vikas Sindhwani"
"Wei Xiong Shang"
"Yan Liu 0002"
"Yanfeng Zhu 0001"
"Chen-Hung Wu"
"Chen-Tse Tsai"
"Cheng-Hao Tsai"
"Chia-Mau Ni"
"Chieh-Yen Lin"
"Chien-Chih Wang"
"Chih-Jen Lin"
"Chun-Liang Li"
"Chun-Sung Ferng"
"Chung-Yi Li"
"Hsuan-Tien Lin"
"Ku-Chun Chou"
"Kuan-Wei Wu"
"Po-Lung Chen"
"Po-Wei Wang"
"Rong-Bing Chiu"
"Shou-De Lin"
"Shu-Hao Yu"
"Todd G. McKenzie"
"Tsung-Ting Kuo"
"Wei-Lun Su"
"Wei-Shih Lin"
"Ya-Hsuan Chang"
"Yao-Nan Chen"
"Yu-Cheng Chou"
"Antoine Bordes"
"Léon Bottou"
"Nicolas Usunier"
"Elad Hazan"
"Satyen Kale"
"Akshat Kumar"
"Marc Toussaint"
"Shlomo Zilberstein"
"Gilles Stoltz"
"Shie Mannor"
"Vianney Perchet"
"Alexander Rakhlin"
"Ambuj Tewari"
"Karthik Sridharan"
"Dario García-García"
"Robert C. Williamson"
"Huan Liu"
"Iñaki Inza"
"Louis Wehenkel"
"Yvan Saeys"
"Yves Van de Peer"
"Gal Elidan"
"Jiang Wang 0001"
"Junsong Yuan"
"Ying Wu 0001"
"Zhuoyuan Chen"
"Arthur Gretton"
"Carlos Guestrin"
"Le Song"
"Daniel Eaton"
"Kevin P. Murphy"
"Baptiste Jeudy"
"Laurent Miclet"
"Nelly Barbot"
"Donglin Niu"
"Jennifer G. Dy"
"Michael I. Jordan"
"Geordie Rose"
"Hartmut Neven"
"Vasil S. Denchev"
"William G. Macready"
"Taiji Suzuki"
"Menno van Zaanen"
"Nanne van Noord"
"Alexander J. Smola"
"Alexandros Karatzoglou"
"Markus Weimer"
"David R. Hardoon"
"John Shawe-Taylor"
"Alexandre Lacoste"
"François Laviolette"
"Mario Marchand"
"Eyal Krupka"
"Duncan A. J. Blythe"
"Frank C. Meinecke"
"Franz J. Király"
"Jan Saputra Müller"
"Klaus-Robert Müller"
"Paul von Bünau"
"Wei Chu"
"Zoubin Ghahramani"
"Alona Fyshe"
"David B. Dunson"
"Emily B. Fox"
"Tom M. Mitchell"
"Botond Cseke"
"Tom Heskes"
"Doris Entner"
"Patrik O. Hoyer"
"Peter Spirtes"
"Albert Bifet"
"Bernhard Pfahringer"
"Geoff Holmes 0001"
"Indre Zliobaite"
"Alan Johnston"
"Benjamin X. Hall"
"Hal Daumé III"
"Julie Carreau"
"Amir Globerson"
"David A. Sontag"
"Marina Meila"
"Tommi S. Jaakkola"
"Marc'Aurelio Ranzato"
"Sumit Chopra"
"Y-Lan Boureau"
"Yann LeCun"
"Cosma Rohilla Shalizi"
"Daniel J. McDonald"
"Mark J. Schervish"
"Jean-Yves Audibert"
"Manfred Opper"
"Steffen Grünewälder"
"Kevin Robert Canini"
"Lei Shi 0009"
"Thomas L. Griffiths 0001"
"Daniel Povey"
"Oriol Vinyals"
"Yue Guan"
"Neil D. Lawrence"
"Dorota Glowacka"
"Antonio Javier Gallego Sánchez"
"Damián López"
"Jorge Calera-Rubio"
"Nathan Srebro"
"Xueyuan Zhou"
"Eric P. Xing"
"Qirong Ho"
"J. Xie"
"T. Xiong"
"Devorah Kletenik"
"Linda Sellie"
"Lisa Hellerstein"
"Rocco A. Servedio"
"Barnabás Póczos"
"Csaba Szepesvári"
"Sergey Kirshner"
"Rina Foygel"
"Dafna Shahaf"
"Shuicheng Yan"
"Xiaotong Yuan"
"Bernhard Schölkopf"
"Dominik Janzing"
"Isabelle Guyon"
"Shai Shalev-Shwartz"
"Yoram Singer"
"Dávid Pál"
"Gábor Bartók"
"Rina Dechter"
"Vibhav Gogate"
"Cheng Soon Ong"
"Joachim M. Buhmann"
"Patrick Pletscher"
"Giorgio Giacinto"
"Igino Corona"
"Arun Rajkumar"
"Shivani Agarwal 0001"
"Olgierd Unold"
"André Platzer"
"Erik Zawadzki"
"Peter A. Flach"
"Sebastian Spiegler"
"Simon Price"
"Hei Chan"
"Manabu Kuroki"
"Garry P. Nolan"
"Karen Sachs"
"Mesrob I. Ohannessian"
"Munther A. Dahleh"
"Sleiman Itani"
"Gerald Matz"
"Jeremy Jancsary"
"Mark Rudelson"
"Shuheng Zhou"
"Florian Steinke"
"Koji Tsuda"
"Matthias W. Seeger"
"Changhe Yuan"
"Marek J. Druzdzel"
"Bo Dai 0001"
"Gang Niu 0001"
"Lin Shang 0001"
"Jarvis D. Haupt"
"Rui M. Castro"
"Ulrike von Luxburg"
"Rahul Garg 0001"
"Rohit Khandekar"
"Fabio Aiolli"
"Sergey M. Plis"
"Stephen McCracken"
"Terran Lane"
"Vince D. Calhoun"
"Carl Edward Rasmussen"
"Marc Peter Deisenroth"
"Ryan D. Turner"
"Luis E. Ortiz"
"Robert E. Schapire"
"Sham M. Kakade"
"Guy Lever"
"D. Gnanaraj Thomas"
"J. D. Emerald"
"M. Humrosia Begam"
"M. Jayasrirani"
"Francis R. Bach"
"Guillaume Obozinski"
"Rodolphe Jenatton"
"Jinwoo Shin"
"Alexander Clark"
"Ryo Yoshinaka"
"Ahmed K. Farahat"
"Ali Ghodsi 0001"
"Mohamed S. Kamel"
"Kareem Amin 0002"
"Michael J. Kearns"
"Umar Syed"
"Ann B. Lee"
"Boaz Nadler"
"Harish Karnick"
"Purushottam Kar"
"Han Liu 0001"
"John D. Lafferty"
"Larry A. Wasserman"
"Pannagadatta K. Shivaswamy"
"Tony Jebara"
"Andriy Mnih"
"Geoffrey E. Hinton"
"Ilya Sutskever"
"James Cook"
"An C. Tran"
"Hans W. Guesgen"
"Jens Dietrich 0001"
"Stephen Marsland"
"Akimichi Takemura"
"Junya Honda"
"Hugo Larochelle"
"Jasper Snoek"
"Francesco Dinuzzo"
"Kenji Fukumizu"
"H. Brendan McMahan"
"Giorgio Valentini"
"Matteo Ré"
"Alexander R. Statnikov"
"Constantin F. Aliferis"
"Guillaume Desjardins"
"Olivier Delalleau"
"Pascal Vincent"
"Bo Thiesson"
"Jingu Kim"
"Chenlei Leng"
"Huan Xu"
"Odalric-Ambrym Maillard"
"Rémi Munos"
"Morten Mørup"
"Ryota Tomioka"
"Avneesh Singh Saluja"
"Ole J. Mengshoel"
"Priya Krishnan Sundararajan"
"Dilan Görür"
"Yee Whye Teh"
"Ivor W. Tsang"
"Shukai Li"
"Alessandro Verri"
"Lorenzo Rosasco"
"Matteo Santoro"
"Silvia Villa"
"Sofia Mosci"
"Arnaud Doucet"
"Jan Peters 0001"
"Matthew Hoffman 0002"
"Nando de Freitas"
"Peter Cerno"
"Yuhong Yang 0002"
"Alexander Paprotny"
"Jochen Garcke"
"David M. Blei"
"Jonathan D. Chang"
"Peter Sunehag"
"Eibe Frank"
"Geoffrey Holmes 0001"
"Amit Gruber"
"Michal Rosen-Zvi"
"Yair Weiss"
"Laurens van der Maaten"
"C.-H. Ho"
"C.-J. Lin"
"M.-H. Tsai"
"Byoung-Tak Zhang"
"Daniel D. Lee"
"Yung-Kyun Noh"
"Vladimir Vovk"
"Kedar Bellare"
"Paramveer S. Dhillon"
"S. Sathiya Keerthi"
"Sundararajan Sellamanickam"
"Benjamin Recht"
"Christopher Ré"
"Donghui Wang"
"Guang Dai"
"Zhihua Zhang"
"James Tin-Yau Kwok"
"Yu-Feng Li"
"Zhi-Hua Zhou"
"Charles Sutton"
"Andreas Argyriou"
"Bernardino Romera-Paredes"
"Massimiliano Pontil"
"Nadia Berthouze"
"Alard Roebroeck"
"Anil K. Seth"
"Pedro A. Valdés-Sosa"
"Constantin Comendant"
"Jan Ramon"
"Sue Ann Hong"
"Hoang Vu Nguyen"
"Vivekanand Gopalkrishnan"
"Mikio L. Braun"
"Nicole Krämer 0002"
"Alberto Giovanni Busetto"
"Aleksandrs Slivkins"
"Adam Woznica"
"Alexandros Kalousis"
"Huyen Do"
"Jun Wang 0017"
"Dit-Yan Yeung"
"Frederick H. Lochovsky"
"Gang Wang 0004"
"Jacob Steinhardt"
"Haesun Park"
"Alexandre Klementiev"
"Dan Roth"
"Ivan Titov"
"Kevin Small"
"Mathieu Sinn"
"Pascal Poupart"
"Jennifer Neville"
"Rongjing Xiang"
"Jun Sese"
"Takafumi Kanamori"
"Tie-Yan Liu"
"Yi Chang 0001"
"Wu-Jun Li"
"Dumitru Erhan"
"Balázs Kégl"
"Róbert Busa-Fekete"
"Bo Xie 0002"
"Dacheng Tao"
"Wei Bian"
"Subramani Mani"
"Antti Ajanki"
"Kai Puolamäki"
"Samuel Kaski"
"Amaury Habrard"
"Leonor Becerra-Bonache"
"Marc Sebban"
"Michaël Perrot"
"Élisa Fromont"
"Yang Zhang"
"Zhijian Ou"
"Sébastien Gerchinovitz"
"Bernard Zenko"
"Ivica Slavkov"
"Saso Dzeroski"
"George Karypis"
"Xia Ning"
"Avrim Blum"
"Maria-Florina Balcan"
"Shai Fine"
"Yishay Mansour"
"Béatrice Laurent"
"Magalie Fromont"
"Matthieu Lerasle"
"Patricia Reynaud-Bouret"
"Jeff G. Schneider"
"Cynthia Rudin"
"Ingrid Daubechies"
"Andrew G. Howard"
"Risi Kondor"
"Ioannis Tsamardinos"
"Laura E. Brown"
"Laëtitia Comminges"
"Tijmen Tieleman"
"Byron Boots"
"Dinh Q. Phung"
"Svetha Venkatesh"
"Truyen Tran 0001"
"Harri Valpola"
"Tapani Raiko"
"Ruth Urner"
"Shai Ben-David"
"A. Philip Dawid"
"Hui Guo"
"Dimitris Samaras"
"Guillermo A. Cecchi"
"Irina Rish"
"Jean Honorio"
"Joey Tianyi Zhou"
"Qi Mao"
"Sinno Jialin Pan"
"Hiroshi Mamitsuka"
"Timothy Hancock"
"Daniel J. Hsu"
"Tong Zhang 0001"
"Bert Huang"
"Yi Zhang 0010"
"John M. Winn"
"Guha Balakrishnan"
"Zeeshan Syed"
"Mikko Koivisto"
"Pekka Parviainen"
"Cristian Sminchisescu"
"Marius Leordeanu"
"Babak Ahmadi"
"Kristian Kersting"
"Martin Mladenov"
"Mikhail Jiline"
"Svetlana Kiritchenko"
"Vitaly Feldman"
"Andrew L. Maas"
"Richard Socher"
"Alexander G. Gray"
"Dongryeol Lee"
"James M. Rehg"
"Ping Wang 0012"
"György Szarvas"
"Tamás Éltetö"
"Daphne Koller"
"Suchi Saria"
"Vladimir Jojic"
"Joseph S. Kong"
"Justin Kessler"
"Kyle Teague"
"Joemon M. Jose"
"Vassilios Stathopoulos 0002"
"Carl Smith"
"Liam Paninski"
"Ricardo Bezerra de Andrade e Silva"
"Robert B. Gramacy"
"Avishek Saha"
"Piyush Rai"
"Suresh Venkatasubramanian"
"Damien Ernst"
"Raphael Fonteneau"
"Susan A. Murphy"
"Ali Taylan Cemgil"
"Bilge Günsel"
"Yener Ülker"
"Benjamin M. Marlin"
"Bo Chen"
"Kevin Swersky"
"Christopher Hart"
"Michael A. Osborne"
"Neale Gibson"
"Roman Garnett"
"Stephen J. Roberts"
"Suzanne Aigrain"
"Peter Grünwald"
"Ryohei Fujimaki"
"Satoshi Morinaga"
"Joachim Giesen"
"Martin Jaggi"
"Sören Laue"
"Babak Nadjar Araabi"
"Hadi Moradi"
"Hossein Hajimirsadeghi"
"Majid Nili Ahmadabadi"
"Mostafa Ajallooeian"
"Jeff M. Phillips"
"Amr Ahmed 0001"
"D. Mike Titterington"
"Gábor Lugosi"
"Sébastien Bubeck"
"Douglas Aberdeen"
"Olivier Buffet"
"Owen Thomas"
"Boleslaw K. Szymanski"
"Jierui Xie"
"Mohammed J. Zaki"
"Jouni Hartikainen"
"Simo Särkkä"
"Purnamrita Sarkar"
"Loizos Michael"
"David Vogel"
"Gideon Dror"
"Marc Boullé"
"Vincent Lemaire 0001"
"Mark A. Girolami"
"Sivan Sabato"
"Suicheng Gu"
"Yuhong Guo"
"Michalis K. Titsias"
"Si-Chi Chin"
"W. Nick Street"
"Cristina Tîrnauca"
"José L. Balcázar"
"Tom Diethe"
"Chris Lovell"
"Gareth L. Jones 0001"
"Klaus-Peter Zauner"
"Steve R. Gunn"
"Hua Mao"
"Manfred Jaeger"
"Fernando Pereira"
"Koby Crammer"
"Emmanuel Duflos"
"Hachem Kadri"
"Manuel Davy"
"Philippe Preux"
"Stéphane Canu"
"Teresa Luu"
"Tyler Lu"
"Changhu Wang"
"HongJiang Zhang"
"Lei Zhang 0001"
"Gersende Fort"
"Rémi Bardenet"
"José M. Carmona-Cejudo"
"João Gama 0001"
"Manuel Baena-García"
"Rafael Morales Bueno"
"Drew Bagnell"
"Stéphane Ross"
"Alekh Agarwal"
"John Langford 0001"
"Miroslav Dudík"
"Ramani Duraiswami"
"Vikas C. Raykar"
"Mark D. Reid"
"Tim van Erven"
"Levi Boyles"
"Max Welling"
"Guangcan Liu"
"Huan Xu 0001"
"Ralf Herbrich"
"Thore Graepel"
"Xinhua Zhang"
"Mohamed Amir Esseghir"
"Aurélie C. Lozano"
"Naoki Abe"
"Giovanni Maria Farinella"
"Giovanni Puglisi"
"Giuseppe Azzaro"
"Giuseppe Claudio Guarnera"
"Margherita Caccamo"
"Sebastiano Battiato"
"Dmitry Kropotov"
"Dmitry P. Vetrov"
"Lior Wolf"
"Tal Hassner"
"Harald Steck"
"Katharina Morik"
"Katrin Tomanek"
"Gilles Blanchard"
"Alessandro Rozza"
"Elena Casiraghi"
"Gabriele Lombardi"
"Marco Rosa"
"Alexander Ihler"
"David A. McAllester"
"Simon Rogers"
"Dean P. Foster"
"Alex Krizhevsky"
"Ferenc Huszar"
"Simon Lacoste-Julien"
"Bao-Gang Hu"
"Zhuoran Wang"
"Andy Way"
"Tsuyoshi Okita 0002"
"Yvette Graham"
"Marion Neumann"
"Martin Schiegg"
"Thorsten Joachims"
"Edward Lloyd Snelson"
"Jiawei Han 0001"
"Marina Danilevsky"
"Quanquan Gu"
"Zhenhui Li"
"Raymond S. Smith"
"Terry Windeatt"
"Nakul Verma"
"Alan Fern"
"Jervis Pinto"
"Martin Erwig"
"Tim Bauer"
"Aaron Archer"
"Angus MacLellan"
"Carlos Eduardo Scheidegger"
"David L. Applegate"
"Guangqin Ma"
"Rensheng Wang"
"S. Tom Au"
"Shankar Krishnan"
"Suhrid Balakrishnan"
"Yifan Hu 0001"
"Dale Schuurmans"
"Martha White"
"Grégoire Montavon"
"Gavin C. Cawley"
"Aapo Hyvärinen"
"Kun Zhang 0001"
"Blaz Fortuna"
"Jan Rupnik"
"Lorand Dali"
"Robert E. Tillman"
"Adam Craig Pocock"
"Gavin Brown 0001"
"Mikel Luján"
"Chris Bracegirdle"
"David Barber"
"Andrew Guillory"
"Erick Chastain"
"Jeff A. Bilmes"
"Andreas P. Streich"
"Mario Frank 0001"
"Morteza Haghir Chehreghani"
"Satyaki Mahalanabis"
"Burr Settles"
"Ioannis G. Tollis"
"Sofia Triantafilou"
"Battista Biggio"
"Blaine Nelson"
"Pavel Laskov"
"Wojciech Kotlowski"
"Hayaru Shouno"
"Hiroaki Sasaki"
"Michael Gutmann"
"Ajit P. Singh"
"Miroslava Sotáková"
"Alexander Lorbert"
"David J. Eis"
"Peter J. Ramadge"
"Victoria Kostina"
"Charles Lee"
"Jinbo Xu"
"Ryan Mills"
"Xiaohui Chen"
"Xing Xu"
"Xinghua Shi"
"Zhiyong Wang 0005"
"Michael Eichler"
"Petri Myllymäki"
"Teemu Roos"
"Tomi Silander"
"Arthur U. Asuncion"
"Padhraic Smyth"
"Qiang Liu 0001"
"Evangelos A. Theodorou"
"Jonas Buchli"
"Stefan Schaal"
"Eugene Weinstein"
"Pedro J. Moreno 0001"
"J. Andrew Bagnell"
"Martin Zinkevich"
"Nathan D. Ratliff"
"Jianjun Xie"
"Siddharth Pal"
"Stephen Coggeshall"
"Viktoria Rojkova"
"Changzhang Wang"
"Cheng Zheng"
"Jianxin Yin"
"Ping He"
"You Zhou 0001"
"Zhi Geng"
"Lawrence K. Saul"
"István Szita"
"Avleen Singh Bijral"
"Gregory Z. Grudic"
"Markus Breitenbach"
"Steven de Rooij"
"Guanyu Zhou"
"Honglak Lee"
"Kihyuk Sohn"
"Masakazu Ishihata"
"Shin-ichi Minato"
"Taisuke Sato"
"Yoshitaka Kameya"
"Geoffrey J. McLachlan"
"Vladimir Nikulin"
"Yu Xin"
"Hiroki Nakayama"
"Kohei Hatano"
"Michinari Momma"
"Alon Orlitsky"
"Ananda Theertha Suresh"
"Ashkan Jafarpour"
"Hirakendu Das"
"Jayadev Acharya"
"Shengjun Pan"
"Amit Daniely"
"Antti Airola"
"Bernard De Baets"
"Tapio Pahikkala"
"Tapio Salakoski"
"Willem Waegeman"
"Yufeng Liu"
"Andreas Janecek"
"Gerhard F. Ecker"
"Michael Demel"
"Wilfried N. Gansterer"
"Steven C. H. Hoi"
"Wray L. Buntine"
"Esther Ezra"
"Nir Ailon"
"Ron Begleiter"
"Pei-Pei Li 0001"
"Xindong Wu 0001"
"Xuegang Hu"
"Roi Livni"
"Lucian Busoniu"
"Clayton Scott"
"Gyemin Lee"
"Lloyd Stoolman"
"Feng Liang"
"Kai Mao"
"Sayan Mukherjee 0001"
"Ankan Saha"
"Fei Sha"
"Meihong Wang"
"Eran Tromer"
"Ansaf Salleb-Aouissi"
"Nicolò Cesa-Bianchi"
"Frank P. Ferrie"
"Karim T. Abou-Moustafa"
"Lihong Li 0001"
"Taesup Moon"
"Xuanhui Wang"
"Chun-Nam Yu"
"Guillaume Stempfel"
"Liva Ralaivola"
"Marie Szafranski"
"Andrew Lonie"
"David Lazaridis"
"Hugh Miller"
"Owen Jones"
"Sandy Clarke"
"Slavé Petrovski"
"Stephen Lane"
"Christopher C. Johnson"
"Huijun He"
"Mingmin Chi"
"Akihiro Yamamoto"
"Keisuke Otaki"
"Daria Sorokina"
"Daniel Polani"
"Tobias Jung 0001"
"Slobodan Vucetic"
"Zhuang Wang"
"Nello Cristianini"
"Hongtao Lu"
"Jingyuan Lv"
"Xianzhong Long"
"Christoph Freudenthaler"
"Lars Schmidt-Thieme"
"Lucas Drumond"
"Zeno Gantner"
"Andreas Ruttor"
"Florian Stimberg"
"Alan S. Willsky"
"Jason L. Williams"
"John W. Fisher III"
"Firas Hamze"
"Nimalan Mahendran"
"Ziyu Wang 0001"
"Linda H. Zhao"
"Francesco Bartolucci"
"Nial Friel"
"Silvia Pandolfi"
"Thierry Artières"
"Trinh Minh Tri Do"
"Andreas Köhler"
"Carsten Riggelsen"
"Frank Scherbaum"
"Matthias Ohrnberger"
"Han Xiao 0002"
"Thomas Stibor"
"Christian Bauckhage"
"Christian Thurau"
"Mirwaes Wahabzada"
"David Duvenaud"
"Mark Schmidt 0001"
"Ofer Dekel"
"David Luengo"
"Mauricio A. Álvarez"
"Miguel Á. Carreira-Perpiñán"
"Zhengdong Lu"
"Joseph Naor"
"Niv Buchbinder"
"Shahar Chen"
"Ali Rahimi"
"Branislav Kveton"
"Ling Huang"
"Michal Valko"
"Marcus A. Brubaker"
"Mathieu Salzmann"
"Raquel Urtasun"
"Colin de la Higuera"
"Rémi Eyraud"
"Sicco Verwer"
"Jonathan Huang"
"Leonidas J. Guibas"
"Xiaoye Jiang"
"Ming Yuan"
"Jacob D. Abernethy"
"Rafael M. Frongillo"
"Matthieu Geist"
"Olivier Pietquin"
"Daniel Tarlow"
"Richard S. Zemel"
"Bharat Rao"
"Faisal Farooq"
"Glenn Fung"
"Yan Yan 0024"
"Guy Lebanon"
"Krishnakumar Balasubramanian 0002"
"Pinar Donmez"
"Jason K. Johnson"
"Venkat Chandrasekaran"
"Han Liu"
"Yuan Yao 0011"
"Mohammad Emtiyaz Khan"
"Shakir Mohamed"
"Tai Sing Lee"
"Thomas S. Stepleton"
"Ruslan Salakhutdinov"
"András Falus"
"Csaba Szalai"
"Gábor Hullám"
"Peter Antal"
"Mladen Kolar"
"Alexander N. Dolia"
"Jim C. Huang"
"Nebojsa Jojic"
"David J. Kriegman"
"Gert R. G. Lanckriet"
"Josh Wills"
"Lawrence Cayton"
"Sameer Agarwal 0001"
"Serge J. Belongie"
"Boaz Lerner"
"Nuaman Asbeh"
"Hema A. Murthy"
"Sanasam Ranbir Singh"
"Timothy A. Gonsalves"
"Adrienn Szabó"
"Dávid Siklósi"
"István Bíró"
"Miklós Kurucz"
"Péter Csizsek"
"Róbert Iwatt"
"Tamás Kiss"
"Zsolt Fekete"
"Guillermo Sapiro"
"Hongxia Yang"
"Lawrence Carin"
"Mingyuan Zhou"
"Fuxin Li"
"Dominik Seuß"
"Michael Siebers"
"Miriam Kunz"
"Stefan Lautenbacher"
"Ute Schmid"
"Lizhong Ding 0001"
"Shizhong Liao"
"Eunho Yang"
"Manfred K. Warmuth"
"Anoop Korattikara Balan"
"Changshui Zhang"
"Fei Wang 0001"
"Ole Winther"
"Shijun Wang"
"Daniel Lee"
"Ricky Der"
"Yutian Chen"
"Adityanand Guntuboyina"
"Bodhisattva Sen"
"Abdeslam Boularias"
"Jens Kober"
"Yuxi Li"
"Ravi Ganti"
"David S. Rosenberg"
"Peter L. Bartlett"
"Michael Fink 0002"
"Florin Constantin"
"Lei Wang"
"Satoru Iwata 0001"
"Duy Nguyen-Tuong"
"Noam Koenigstein"
"Yehuda Koren"
"Antonio Torralba 0001"
"Joshua B. Tenenbaum"
"Jian Peng 0001"
"Tamir Hazan"
"Balaji Lakshminarayanan"
"Cédric Archambeau"
"Guillaume Bouchard"
"Michael Siracusa"
"Guoqing Liu"
"Jianxin Wu 0001"
"Hung-Yi Lo"
"Tsung-Hsien Chiang"
"Weiran Wang"
"Junhui Wang"
"Bharath K. Sriperumbudur"
"Alessandro Lazaric"
"Mohammad Ghavamzadeh"
"Yonatan Amit"
"Jean Morales"
"Luca Baldassarre"
"Alexander Böhm 0003"
"Karin J. Metzner"
"Sandhya Prabhakaran"
"Volker Roth 0001"
"Brendan J. Frey"
"Inmar E. Givoni"
"Jérémie Mary"
"Olivier Nicol"
"Christophe Salperwyck"
"Tanguy Urvoy"
"Dahua Lin"
"Choon Hui Teo"
"Jacob Eisenstein"
"Yasin Abbasi-Yadkori"
"Vladimir Gorodetsky"
"Vladimir Samoilov"
"Finale Doshi"
"Jurgen Van Gael"
"Kurt Miller"
"Andreas Stuhlmüller"
"David Wingate"
"Noah D. Goodman"
"Andrey Gulin"
"Dmitry Pavlov"
"Igor Kuralenok"
"Daniel Jurafsky"
"Hiyan Alshawi"
"Valentin I. Spitkovsky"
"Lyle H. Ungar"
"Sanjay Chawla"
"Chao-Kai Chiang"
"Chi-Jen Lu"
"Chia-Jung Lee"
"Mehrdad Mahdavi"
"Rong Jin 0001"
"Shenghuo Zhu"
"Tianbao Yang"
"Daniel M. Roy 0001"
"Ryan Rifkin"
"Vikash K. Mansinghka"
"David Buchman"
"David Poole 0001"
"Michael H. Bowling"
"Michael Johanson"
"Liefeng Bo"
"Matt Taddy"
"James R. Foulds"
"Nicholas Navaroli"
"Nizar Bouguila"
"Wentao Fan"
"Judea Pearl"
"Jerry Jenkins"
"Akiko Takeda"
"Ayse Erkan"
"Yasemin Altun"
"Moritz Grosse-Wentrup"
"Morteza Alamgir"
"Dan Stowell"
"Mark D. Plumbley"
"Dunja Mladenic"
"Tadej Stajner"
"James Martens"
"Justin Thaler"
"Li-Yang Tan"
"Roberto Franzosi"
"Saatviga Sudhahar"
"Kim Steenstrup Pedersen"
"Marco Loog"
"Pieter van Dorst"
"Andreas Töscher"
"Michael Jahrer"
"Katherine A. Heller"
"Daan Fierens"
"Hendrik Blockeel"
"Jesse Davis"
"Nima Taghipour"
"Michael L. Littman"
"Sanjoy Dasgupta"
"A. Robert Calderbank"
"Arto Klami"
"Seppo Virtanen"
"Suleiman A. Khan"
"Pushmeet Kohli"
"Joris M. Mooij"
"David P. Helmbold"
"Philip M. Long"
"Dhruv Batra"
"Sebastian Nowozin"
"Min Sun 0001"
"Murali Telaprolu"
"Silvio Savarese"
"Janardhan Rao Doppa"
"Jed Irvine"
"John Walker Orr"
"Mohammad NasrEsfahani"
"Prasad Tadepalli"
"Shahed Sorower"
"Thomas G. Dietterich"
"Xiaoli Z. Fern"
"Chun-Nan Hsu"
"Wee Sun Lee"
"Raphaël Féraud"
"Jeremy Lewi"
"Robert J. Butera"
"Jue Wang"
"Yu-Hong Dai"
"Yun-Shan Fu"
"Tianbing Xu"
"Hamed Valizadegan"
"Duy Khuong Nguyen"
"Khoat Than"
"Pham Ngoc Khanh"
"Tu Bao Ho"
"Jianbo Shi"
"Timothée Cour"
"Eric Jonas"
"Vikash Mansinghka 0001"
"Seungjin Choi"
"Sunho Park"
"Jane de Winter"
"John Smith Jones"
"Élouise Smith"
"Jun Li 0010"
"Mans Hulden"
"Mahito Sugiyama"
"Fares Hedayati"
"André Elisseeff"
"Gregory F. Cooper"
"Jean-Philippe Pellet"
"Borja Balle"
"Jorge Castro"
"Ricard Gavaldà"
"Thomas Furmston"
"Romain Thibaux"
"Jinfeng Zhuang"
"Nathan Nan Liu"
"Qiang Yang 0001"
"Tianqi Chen"
"Yong Yu 0001"
"Zhao Zheng"
"Jian Zhang 0003"
"Jaakko Peltonen"
"Andreas Ziehe"
"Florin Popescu"
"Guido Nolte"
"Masamichi Shimosaka"
"Rui Fukui"
"Ryoma Kawajiri"
"Tomomasa Sato"
"Bert Kappen"
"Mohammad Gheshlaghi Azar"
"Vicenç Gómez"
"Jaime G. Carbonell"
"Xi Chen 0010"
"Chunquan Liang"
"Qun Song 0003"
"Yang Zhang 0010"
"Gilles Louppe"
"Pierre Geurts"
"András György 0001"
"Péter Torma"
"Tuo Zhao"
"Fernando De la Torre"
"Minh Hoai Nguyen"
"Xavier Glorot"
"Sébastien Guérif"
"Daisuke Okanohara"
"Hirotaka Hachiya"
"Ichiro Takeuchi"
"Kilho Shin"
"Anna Choromanska"
"Claire Monteleoni"
"Ales Erjavec"
"Blaz Zupan"
"Crtomir Gorup"
"Lan Umek"
"Mojca Mattiazzi"
"Petra Kaferle"
"Tomaz Curk"
"Uros Petrovic"
"Manqi Zhao"
"Danny Bickson"
"Yucheng Low"
"Alex Po Leung"
"Jorma Laaksonen"
"Jussi Kujala"
"Kitsuchart Pasupa"
"Peter Auer"
"Zakria Hussain"
"Gautam Dasarathy"
"Hisashi Kashima"
"Kohei Hayashi"
"Takashi Takenouchi"
"Doina Precup"
"Yuri Grinberg"
"Brian Kulis"
"Inderjit S. Dhillon"
"Suvrit Sra"
"Dazhuo Li"
